public_ml_feature_scaffold_version,public_product_role,ml_row_grain,object_id,permit_number,api_number,well_name,field,pool,lat,lon,current_status,hydrate_assessment_codes,hydrate_assessment_unit_count,within_hydrate_assessment_unit,tvd_m,depth_source,depth_basis_ft,depth_available,permafrost_base_m,permafrost_control_code,permafrost_control_distance_km,permafrost_confidence,well_depth_exceeds_nearest_permafrost_control,well_depth_minus_permafrost_control_m,temperature_profile_matched,temperature_profile_code,temperature_profile_file,temperature_profile_count_for_code,temperature_profile_max_depth_m,temperature_gradient_c_per_100m,temperature_gradient_source,temperature_profile_link_method,temperature_at_permafrost_control_c,temperature_at_permafrost_control_method,temperature_at_permafrost_control_status,temperature_at_permafrost_control_extrapolated,temperature_at_permafrost_control_extrapolation_m,temperature_at_depth_basis_c,temperature_at_depth_basis_method,temperature_at_depth_basis_status,temperature_at_depth_basis_extrapolated,temperature_at_depth_basis_extrapolation_m,pressure_model_id,pressure_at_tvd_mpa_absolute,pressure_at_permafrost_control_mpa_absolute,phase_curve_id,phase_curve_role,phase_curve_allowed_use,gas_composition_assumption,gas_methane_mol_pct,salinity_ppt_assumption,stability_input_readiness,stability_result_status,stability_confidence,stability_interval_calculated,no_stable_interval_under_baseline,stability_top_m,stability_base_m,stability_thickness_m,well_penetrated_stability_thickness_m,reaches_stability_zone,caveat_codes,blank_or_block_reason,public_ml_feature_readiness,ml_training_readiness,hydrate_occurrence_label_status,hydrate_saturation_label_status,allowed_ml_use,prohibited_ml_use,label_guardrail
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7393,2000710,50103203390000,COLVILLE RIV UNIT CD1-09,COLVILLE RIVER,ALPINE OIL,70.34287708,-150.92568904,"Oil well, single completion",50010201; 50010202,2,True,2102.5104,TrueVertic,6898.0,True,470,WK11,35.79996023180278,permafrost_point_control_only,True,1632.5104000000001,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.71990861416,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7411,2001710,50103203530000,COLVILLE RIV UNIT CD1-10,COLVILLE RIVER,ALPINE OIL,70.34285797,-150.92574564,"Oil well, single completion",50010201; 50010202,2,True,2123.5416,TrueVertic,6967.0,True,470,WK11,35.80222844084917,permafrost_point_control_only,True,1653.5416,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.92615423164,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7586,2041800,50103205000000,COLVILLE RIV UNIT CD1-11,COLVILLE RIVER,ALPINE OIL,70.34283886,-150.92581043,Water alt gas injection,50010201; 50010202,2,True,2128.7232,TrueVertic,6984.0,True,470,WK11,35.8048098091885,permafrost_point_control_only,True,1658.7232,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.97696836928,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7587,2042050,50103205010000,COLVILLE RIV UNIT CD1-12,COLVILLE RIVER,ALPINE OIL,70.34281974,-150.92585892,"Oil well, single completion",50010201; 50010202,2,True,2118.0552,TrueVertic,6949.0,True,470,WK11,35.80676831107046,permafrost_point_control_only,True,1648.0551999999998,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.87235102708,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7588,2042390,50103205016000,COLVILLE RIV UNIT CD1-12L1,COLVILLE RIVER,ALPINE OIL,70.34281974,-150.92585892,"Oil well, single completion",50010201; 50010202,2,True,2132.6856,TrueVertic,6997.0,True,470,WK11,35.80676831107046,permafrost_point_control_only,True,1662.6855999999998,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,21.01582623924,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7353,1990520,50103203000000,COLVILLE RIV UNIT CD1-13,COLVILLE RIVER,ALPINE OIL,70.34279789,-150.92591543,Water alt gas injection,50010201; 50010202,2,True,2112.264,TrueVertic,6930.0,True,470,WK11,35.80904850327229,permafrost_point_control_only,True,1642.2640000000001,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.8155587556,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7431,2010380,50103203710000,COLVILLE RIV UNIT CD1-14,COLVILLE RIVER,ALPINE OIL,70.34277878,-150.92597204,"Gas injection, single completion",50010201; 50010202,2,True,2076.9072,TrueVertic,6814.0,True,470,WK11,35.81131756375568,permafrost_point_control_only,True,1606.9072,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.46882699288,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7733,2100470,50103206190000,COLVILLE RIV UNIT CD1-15,COLVILLE RIVER,HALO UNDEFINED GAS,70.34275967,-150.92602871,"Gas well, single completion",50010201; 50010202,2,True,1943.7096,TrueVertic,6377.0,True,470,WK11,35.81358903062225,permafrost_point_control_only,True,1473.7096,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,19.16260474884,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7359,1990940,50103203060000,COLVILLE RIV UNIT CD1-16,COLVILLE RIVER,ALPINE OIL,70.34273782,-150.92608522,Water alt gas injection,50010201; 50010202,2,True,2117.7504,TrueVertic,6948.0,True,470,WK11,35.81586963174055,permafrost_point_control_only,True,1647.7504,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.86936196016,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7407,2001450,50103203500000,COLVILLE RIV UNIT CD1-17,COLVILLE RIVER,ALPINE OIL,70.34271871,-150.92614183,"Oil well, single completion",50010201; 50010202,2,True,2093.6712,TrueVertic,6869.0,True,470,WK11,35.818139048056246,permafrost_point_control_only,True,1623.6712000000002,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.63322567348,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7589,2042060,50103205020000,COLVILLE RIV UNIT CD1-18,COLVILLE RIVER,ALPINE OIL,70.34270233,-150.92619853,"Oil well, single completion",50010201; 50010202,2,True,2144.268,TrueVertic,7035.0,True,470,WK11,35.82039690219498,permafrost_point_control_only,True,1674.268,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,21.1294107822,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7432,2010560,50103203730000,COLVILLE RIV UNIT CD1-18XX,COLVILLE RIVER,ALPINE OIL,70.34269959,-150.92619843,Permit expired,50010201; 50010202,2,True,,missing,,False,470,WK11,35.82040825047632,permafrost_point_control_only,False,,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_missing_depth,blocked_missing_depth,False,0.0,hydrostatic_freshwater_surface_absolute_v1,,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,missing_depth_or_permafrost_context,blocked_missing_depth,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof,blocked_missing_depth,blocked_missing_public_depth,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7345,1990230,50103202940000,COLVILLE RIV UNIT CD1-19,COLVILLE RIVER,ALPINE OIL,70.34268048,-150.92625504,Plugged & Abandoned,50010201; 50010202,2,True,2096.7192,TrueVertic,6879.0,True,470,WK11,35.822677892748814,permafrost_point_control_only,True,1626.7192,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.66311634268,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7346,2000400,50103202940100,COLVILLE RIV UNIT CD1-19A,COLVILLE RIVER,UNDEFINED WDSP,70.34268048,-150.92625504,Suspended well,50010201; 50010202,2,True,2924.556,TrueVertic,9595.0,True,470,WK11,35.822677892748814,permafrost_point_control_only,True,2454.556,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,28.7814220974,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7590,2042400,50103205030000,COLVILLE RIV UNIT CD1-20,COLVILLE RIVER,ALPINE OIL,70.34266137,-150.92631171,Water alt gas injection,50010201; 50010202,2,True,2151.888,TrueVertic,7060.0,True,470,WK11,35.82494994127173,permafrost_point_control_only,True,1681.888,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,21.2041374552,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7423,2010060,50103203620000,COLVILLE RIV UNIT CD1-21,COLVILLE RIVER,ALPINE OIL,70.34264225,-150.92636825,Water alt gas injection,50010201; 50010202,2,True,2134.5144,TrueVertic,7003.0,True,470,WK11,35.827217189352,permafrost_point_control_only,True,1664.5144,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,21.03376064076,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7287,1972520,50103202500000,COLVILLE RIV UNIT CD1-22,COLVILLE RIVER,ALPINE OIL,70.34262314,-150.92641674,Administratively abandoned,50010201; 50010202,2,True,2109.8256,TrueVertic,6922.0,True,470,WK11,35.82917680686947,permafrost_point_control_only,True,1639.8256000000001,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.79164622024,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7288,2001100,50103202500100,COLVILLE RIV UNIT CD1-22A,COLVILLE RIVER,ALPINE OIL,70.34262314,-150.9264168,Plugged & Abandoned,50010201; 50010202,2,True,2110.4352,TrueVertic,6924.0,True,470,WK11,35.82917910019553,permafrost_point_control_only,True,1640.4352,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.79762435408,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
2026-06-15.v1,public_ml_feature_scaffold_not_training_labels,one_public_well,7289,2120650,50103202500200,COLVILLE RIV UNIT CD1-22B,COLVILLE RIVER,ALPINE OIL,70.34262314,-150.92643331,"Oil well, single completion",50010201; 50010202,2,True,2107.692,TrueVertic,6915.0,True,470,WK11,35.82981014717028,permafrost_point_control_only,True,1637.692,False,,,,,,deepest_window_g10015_inventory,no_matching_g10015_profile_for_nearest_ggd223_code,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,,blocked_no_temperature_profile,blocked_no_temperature_profile,False,0.0,hydrostatic_freshwater_surface_absolute_v1,20.7707227518,4.7104505,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,5.0,needs_temperature_profile_match,blocked_missing_temperature_profile,blocked_missing_inputs,False,False,,,,,False,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,blocked_missing_temperature_profile,blocked_missing_temperature_profile,not_training_ready_no_validated_hydrate_labels,not_available_in_public_scaffold,not_available_in_public_scaffold,feature_engineering_and_coverage_readiness_only,hydrate_presence_absence_label;hydrate_saturation_label;validated_model_training;sweet_spot_ranking,"baseline stability screen may be used as a physics-derived feature, not as hydrate occurrence or saturation ground truth"
