object_id,permit_number,api_number,well_name,field,pool,current_status,driller_total_depth_ft,true_vertical_depth_ft,wellhead_latitude,wellhead_longitude,bottomhole_latitude,bottomhole_longitude,depth_basis,depth_basis_ft,depth_basis_m,hydrate_assessment_unit_count,hydrate_assessment_codes,within_hydrate_assessment_unit,nearest_ggd223_code,nearest_ggd223_well,nearest_permafrost_depth_m,nearest_ggd223_distance_km,well_depth_exceeds_nearest_permafrost_control,stability_context_flag
1012,1921430,50029204740100,PRUDHOE BAY UNIT X-14A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",12077.0,9202.0,70.24112536,-148.66751906,70.240254,-148.717514,TrueVertic,9202.0,2804.7696,1,50010201,True,PBG,BP 31-11-14,649,2.9887978364209276,True,public_context_candidate
7252,1950860,50103202240000,KUPARUK RIV UNIT 2T-22,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10193.0,6107.0,70.3303533,-150.00855651,70.335353,-150.066479,TrueVertic,6107.0,1861.4136,2,50010201; 50010202,True,WK11,West Sak River #11,470,2.9893863349512593,True,public_context_candidate
7253,2211130,50103202246000,KUPARUK RIV UNIT 2T-22L1XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.33035329,-150.00855653,,,missing,,,2,50010201; 50010202,True,WK11,West Sak River #11,470,2.989387575056659,False,needs_depth_or_permafrost_context
4502,1930290,50029223450000,KUPARUK RIV UNIT 1H-09,KUPARUK RIVER,KUPARUK RIVER OIL,"Water injection, single completion",11758.0,6990.0,70.35604827,-149.59752502,70.346939,-149.530863,TrueVertic,6990.0,2130.552,2,50010201; 50010202,True,WSS1,West Sak State #1,551,2.9896881676520293,True,public_context_candidate
4489,1930140,50029223370000,PRUDHOE BAY UNIT A-40,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10315.0,9220.0,70.26643472,-148.7510135,70.258069,-148.766556,TrueVertic,9220.0,2810.2560000000003,1,50010201,True,PBG,BP 31-11-14,649,2.989816765146305,True,public_context_candidate
300,2061280,50029201160100,PRUDHOE BAY UNIT A-05A,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,14180.0,9067.0,70.26633917,-148.75101328,70.25637627,-148.78546882,TrueVertic,9067.0,2763.6216,1,50010201,True,PBG,BP 31-11-14,649,2.9905606726514473,True,public_context_candidate
299,1720080,50029201160000,PRUDHOE BAY UNIT A-05,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11370.0,9349.0,70.26633915,-148.7510133,70.263381,-148.791349,TrueVertic,9349.0,2849.5752,1,50010201,True,PBG,BP 31-11-14,649,2.990561599803012,True,public_context_candidate
298,1720060,50029201150000,PRUDHOE BAY UNIT A-04,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11265.0,9224.0,70.26606609,-148.75101274,70.276571,-148.722619,TrueVertic,9224.0,2811.4752000000003,1,50010201,True,PBG,BP 31-11-14,649,2.9928909086006366,True,public_context_candidate
6963,1861410,50103200720000,KUPARUK RIV UNIT 2T-02,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,8890.0,6107.0,70.33031234,-150.00855643,70.339658,-150.047189,TrueVertic,6107.0,1861.4136,2,50010201; 50010202,True,WK11,West Sak River #11,470,2.99375396730917,True,public_context_candidate
4521,1930490,50029223560000,KUPARUK RIV UNIT 1H-13,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11172.0,6816.0,70.35612745,-149.59753364,70.354354,-149.530449,TrueVertic,6816.0,2077.5168000000003,2,50010201; 50010202,True,WSS1,West Sak State #1,551,2.9953107612391126,True,public_context_candidate
296,1710380,50029201130000,PRUDHOE BAY UNIT A-03,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,12155.0,9231.0,70.26579303,-148.75101217,70.273435,-148.796667,TrueVertic,9231.0,2813.6088,1,50010201,True,PBG,BP 31-11-14,649,2.9955166889509512,True,public_context_candidate
290,1710310,50029201090000,PRUDHOE BAY UNIT A-02,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11652.0,9240.0,70.26550905,-148.75100349,70.269023,-148.707936,TrueVertic,9240.0,2816.3520000000003,1,50010201,True,PBG,BP 31-11-14,649,2.998252676958109,True,public_context_candidate
1407,1811480,50029206670000,PRUDHOE BAY UNIT 13-08,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,13200.0,9616.0,70.21766615,-148.48852296,70.201247,-148.453579,TrueVertic,9616.0,2930.9568,1,50010201,True,PBC,BP 19-10-15,584,2.998497471029735,True,public_context_candidate
1408,1982150,50029206670100,PRUDHOE BAY UNIT 13-08A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13800.0,9035.0,70.21766615,-148.48852296,70.199045,-148.467115,TrueVertic,9035.0,2753.868,1,50010201,True,PBC,BP 19-10-15,584,2.998497471029735,True,public_context_candidate
6964,1861420,50103200730000,KUPARUK RIV UNIT 2T-03,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,7897.0,6066.0,70.33024407,-150.00855628,70.34076,-150.025087,TrueVertic,6066.0,1848.9168000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0010343374880133,True,public_context_candidate
6965,2130390,50103200730100,KUPARUK RIV UNIT 2T-03A,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10983.0,5810.0,70.33024407,-150.0085563,70.33251587,-150.02814161,TrueVertic,5810.0,1770.8880000000001,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0010345104737635,True,public_context_candidate
6966,2130400,50103200736000,KUPARUK RIV UNIT 2T-03AL1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9444.0,5793.0,70.33024407,-150.0085563,70.34520622,-150.02380188,TrueVertic,5793.0,1765.7064,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0010345104737635,True,public_context_candidate
6967,2130410,50103200736100,KUPARUK RIV UNIT 2T-03AL2,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9446.0,5828.0,70.33024407,-150.0085563,70.34517073,-150.02360692,TrueVertic,5828.0,1776.3744000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0010345104737635,True,public_context_candidate
288,1710270,50029201080000,PRUDHOE BAY UNIT A-01,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9270.0,9267.0,70.265236,-148.75100293,70.26491925,-148.75113974,TrueVertic,9267.0,2824.5816,1,50010201,True,PBG,BP 31-11-14,649,3.001482120700791,True,public_context_candidate
289,2012420,50029201080100,PRUDHOE BAY UNIT A-01A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10125.0,8832.0,70.265236,-148.75100293,70.26256552,-148.7451591,TrueVertic,8832.0,2691.9936000000002,1,50010201,True,PBG,BP 31-11-14,649,3.001482120700791,True,public_context_candidate
4516,1930460,50029223550000,KUPARUK RIV UNIT 1H-21,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,8315.0,6962.0,70.35620937,-149.59755852,70.355899,-149.564972,TrueVertic,6962.0,2122.0176,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.00162159693388,True,public_context_candidate
4517,2180770,50029223550100,KUPARUK RIV UNIT 1H-21A,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9745.0,6587.0,70.35621211,-149.59755851,70.3605992,-149.56686284,TrueVertic,6587.0,2007.7176000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.001807676446398,True,public_context_candidate
4518,2180780,50029223556000,KUPARUK RIV UNIT 1H-21AL1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11293.0,6729.0,70.35621211,-149.59755851,70.36423898,-149.56785323,TrueVertic,6729.0,2050.9992,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.001807676446398,True,public_context_candidate
4519,2180790,50029223556100,KUPARUK RIV UNIT 1H-21AL2,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11128.0,6539.0,70.35621211,-149.59755851,70.35535199,-149.54261482,TrueVertic,6539.0,1993.0872000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.001807676446398,True,public_context_candidate
4520,2180800,50029223556200,KUPARUK RIV UNIT 1H-21AL2-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10910.0,6757.0,70.35621211,-149.59755851,70.35688108,-149.54451005,TrueVertic,6757.0,2059.5336,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.001807676446398,True,public_context_candidate
5204,1970080,50029227369500,KUPARUK RIV UNIT 2V-17XX,KUPARUK RIVER,"PALEOZOIC UNDEF OIL, KUPARUK RIVER OIL",Permit cancelled,0.0,0.0,70.31963138,-149.92945525,70.32272509,-149.87645674,missing,,,2,50010201; 50010202,True,WK14,West Sak River #14,464,3.003145337129992,False,needs_depth_or_permafrost_context
3036,1860530,50029215590000,PRUDHOE BAY UNIT C-32,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10520.0,9145.0,70.29572358,-148.66787961,70.29308,-148.628572,TrueVertic,9145.0,2787.396,1,50010201,True,PBG,BP 31-11-14,649,3.0072417709391694,True,public_context_candidate
3037,1981620,50029215590100,PRUDHOE BAY UNIT C-32A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12268.0,8984.0,70.29572358,-148.66787961,70.293865,-148.614204,TrueVertic,8984.0,2738.3232000000003,1,50010201,True,PBG,BP 31-11-14,649,3.0072417709391694,True,public_context_candidate
3038,2022460,50029215590200,PRUDHOE BAY UNIT C-32B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12491.0,8969.0,70.29572358,-148.66787961,70.29333707,-148.61258342,TrueVertic,8969.0,2733.7512,1,50010201,True,PBG,BP 31-11-14,649,3.0072417709391694,True,public_context_candidate
3039,2061390,50029215590300,PRUDHOE BAY UNIT C-32C,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11742.0,9032.0,70.2957236,-148.66787959,70.29219299,-148.64058504,TrueVertic,9032.0,2752.9536000000003,1,50010201,True,PBG,BP 31-11-14,649,3.007244009379399,True,public_context_candidate
3040,2131220,50029215590400,PRUDHOE BAY UNIT C-32D,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13211.0,9020.0,70.2957236,-148.66787959,70.29053827,-148.6486658,TrueVertic,9020.0,2749.2960000000003,1,50010201,True,PBG,BP 31-11-14,649,3.007244009379399,True,public_context_candidate
3041,2251020,50029215590500,PRUDHOE BAY UNIT C-32E,PRUDHOE BAY,PRUDHOE OIL,,,,70.2957236,-148.66787959,,,missing,,,1,50010201,True,PBG,BP 31-11-14,649,3.007244009379399,False,needs_depth_or_permafrost_context
1551,1820680,50029207410000,KUPARUK RIV UNIT 1H-06,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",6964.0,6942.0,70.35629402,-149.59758341,70.355373,-149.597019,TrueVertic,6942.0,2115.9216,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.008132725766062,True,public_context_candidate
6968,1861430,50103200740000,KUPARUK RIV UNIT 2T-04,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,8160.0,6214.0,70.33017581,-150.00855614,70.331929,-150.046139,TrueVertic,6214.0,1894.0272,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0083146862578936,True,public_context_candidate
4503,1930300,50029223460000,KUPARUK RIV UNIT 1H-10,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,7561.0,6892.0,70.3563732,-149.59758391,70.35701761,-149.5784805,TrueVertic,6892.0,2100.6816,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.013556015019381,True,public_context_candidate
4504,2160190,50029223460100,KUPARUK RIV UNIT 1H-10A,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10518.0,6463.0,70.35637321,-149.59758389,70.36276996,-149.5991645,TrueVertic,6463.0,1969.9224000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.0135561017218992,True,public_context_candidate
1374,1811290,50029206500000,PRUDHOE BAY UNIT 13-07,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11421.0,9622.0,70.21798563,-148.48872536,70.208673,-148.460122,TrueVertic,9622.0,2932.7856,1,50010201,True,PBC,BP 19-10-15,584,3.0139256837168005,True,public_context_candidate
2138,1831580,50029210340000,KUPARUK RIV UNIT 2V-01,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,10150.0,6215.0,70.31995904,-149.9317293,70.302213,-149.961054,TrueVertic,6215.0,1894.332,2,50010201; 50010202,True,WK14,West Sak River #14,464,3.014298669519785,True,public_context_candidate
6969,1861440,50103200750000,KUPARUK RIV UNIT 2T-05,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,7670.0,6060.0,70.33010755,-150.008556,70.340673,-150.002209,TrueVertic,6060.0,1847.0880000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0155959865355175,True,public_context_candidate
332,2050110,50029201290200,PRUDHOE BAY UNIT C-08B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,14636.0,8952.0,70.29580917,-148.66784809,70.3100781,-148.65974408,TrueVertic,8952.0,2728.5696000000003,1,50010201,True,PBG,BP 31-11-14,649,3.0166768720532873,True,public_context_candidate
330,1730230,50029201290000,PRUDHOE BAY UNIT C-08,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10284.0,9037.0,70.29581642,-148.66784819,70.304694,-148.681366,TrueVertic,9037.0,2754.4776,1,50010201,True,PBG,BP 31-11-14,649,3.017468672181253,True,public_context_candidate
331,1950280,50029201290100,PRUDHOE BAY UNIT C-08A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,13608.0,9000.0,70.29581642,-148.66784819,70.302998,-148.664461,TrueVertic,9000.0,2743.2000000000003,1,50010201,True,PBG,BP 31-11-14,649,3.017468672181253,True,public_context_candidate
333,2151350,50029201290300,PRUDHOE BAY UNIT C-08C,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",15510.0,8995.0,70.29581643,-148.66784816,70.31634925,-148.67214297,TrueVertic,8995.0,2741.676,1,50010201,True,PBG,BP 31-11-14,649,3.0174698449923993,True,public_context_candidate
4511,1930360,50029223510000,KUPARUK RIV UNIT 1H-11,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9774.0,6817.0,70.35645512,-149.59760066,70.346502,-149.553205,TrueVertic,6817.0,2077.8216,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.0196668294253337,True,public_context_candidate
1763,1821600,50029208340000,PRUDHOE BAY UNIT C-26,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11915.0,9257.0,70.29587376,-148.66908778,70.280367,-148.694935,TrueVertic,9257.0,2821.5336,1,50010201,True,PBG,BP 31-11-14,649,3.0207950029706216,True,public_context_candidate
1764,1981450,50029208340100,PRUDHOE BAY UNIT C-26A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13055.0,8951.0,70.29587376,-148.66908778,70.284632,-148.695209,TrueVertic,8951.0,2728.2648,1,50010201,True,PBG,BP 31-11-14,649,3.0207950029706216,True,public_context_candidate
4978,1951670,50029226130000,PRUDHOE BAY UNIT 13-36,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,13758.0,9088.0,70.21815393,-148.48884044,70.196232,-148.471927,TrueVertic,9088.0,2770.0224000000003,1,50010201,True,PBC,BP 19-10-15,584,3.0225088371393363,True,public_context_candidate
6955,1861070,50103200680000,KUPARUK RIV UNIT 2T-06,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8208.0,6174.0,70.33003928,-150.00855585,70.339873,-149.980705,TrueVertic,6174.0,1881.8352,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0228792126909334,True,public_context_candidate
4515,1930440,50029223540000,KUPARUK RIV UNIT 1H-12,KUPARUK RIVER,KUPARUK RIVER OIL,"Water injection, single completion",10172.0,6812.0,70.35653703,-149.59761742,70.360704,-149.544862,TrueVertic,6812.0,2076.2976000000003,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.025791625812186,True,public_context_candidate
7625,2060400,50103205280000,KUPARUK RIV UNIT 2T-40,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11661.0,6044.0,70.33000651,-150.0085558,70.34658514,-150.06490581,TrueVertic,6044.0,1842.2112000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0263757264092193,True,public_context_candidate
7626,2140460,50103205286000,KUPARUK RIV UNIT 2T-40L1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",13561.0,5861.0,70.33000651,-150.0085558,70.34559669,-150.08065671,TrueVertic,5861.0,1786.4328,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0263757264092193,True,public_context_candidate
7954,2191740,50103208150000,TINMIAQ 22XX,*EXPLORATORY,Unknown,Permit expired,,,70.30269378,-152.10002322,70.30269378,-152.10002322,missing,,,1,50010202,True,FCK,West Fish Creek #1,268,3.029205730571399,False,needs_depth_or_permafrost_context
1355,1811210,50029206420000,PRUDHOE BAY UNIT 13-06,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11800.0,9629.0,70.21830511,-148.48892775,70.213088,-148.445934,TrueVertic,9629.0,2934.9192000000003,1,50010201,True,PBC,BP 19-10-15,584,3.029699199757527,True,public_context_candidate
1356,1972180,50029206420100,PRUDHOE BAY UNIT 13-06A,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,11094.0,9356.0,70.21830511,-148.48893741,70.216485,-148.456154,TrueVertic,9356.0,2851.7088000000003,1,50010201,True,PBC,BP 19-10-15,584,3.03006006568771,True,public_context_candidate
6956,1861080,50103200690000,KUPARUK RIV UNIT 2T-07,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,6975.0,6087.0,70.32997102,-150.00855571,70.332887,-150.024804,TrueVertic,6087.0,1855.3176,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0301623958366743,True,public_context_candidate
3469,1871360,50029217770000,PRUDHOE BAY UNIT C-30,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9750.0,9198.0,70.29595295,-148.6678739,70.293805,-148.651216,TrueVertic,9198.0,2803.5504,1,50010201,True,PBG,BP 31-11-14,649,3.0323165455482526,True,public_context_candidate
3470,2081690,50029217770100,PRUDHOE BAY UNIT C-30A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11060.0,9037.0,70.29595296,-148.66787388,70.29155404,-148.65956816,TrueVertic,9037.0,2754.4776,1,50010201,True,PBG,BP 31-11-14,649,3.0323176911297414,True,public_context_candidate
1518,2042280,50029207270100,KUPARUK RIV U WSAK 1H-105,KUPARUK RIVER,WEST SAK OIL,"Water injection, single completion",9038.0,4297.0,70.35662168,-149.59764229,70.36775316,-149.55243655,TrueVertic,4297.0,1309.7256,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.0323605767854205,True,public_context_candidate
1517,1820380,50029207270000,KUPARUK RIV UNIT 1H-05,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,10840.0,7152.0,70.35662168,-149.59764231,70.370878,-149.554487,TrueVertic,7152.0,2179.9296,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.0323611709381337,True,public_context_candidate
7459,2011830,50103203920000,KUPARUK RIV UNIT 2T-39,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11685.0,6050.0,70.32993825,-150.00855564,70.33205442,-150.08483659,TrueVertic,6050.0,1844.0400000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0336591859156106,True,public_context_candidate
2280,1840910,50029211280000,KUPARUK RIV UNIT 2V-08A,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,9050.0,6277.0,70.31993447,-149.92945842,70.303088,-149.918765,TrueVertic,6277.0,1913.2296000000001,2,50010201; 50010202,True,WK14,West Sak River #14,464,3.034951927178091,True,public_context_candidate
6957,1861090,50103200700000,KUPARUK RIV UNIT 2T-08,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,7676.0,6186.0,70.32990276,-150.00855557,70.333004,-149.978661,TrueVertic,6186.0,1885.4928,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0374465101016948,True,public_context_candidate
6958,2150520,50103200700100,KUPARUK RIV UNIT 2T-08A,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10991.0,5947.0,70.32990275,-150.00855558,70.32383276,-149.9851595,TrueVertic,5947.0,1812.6456,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.037447662912197,True,public_context_candidate
6959,2150530,50103200706000,KUPARUK RIV UNIT 2T-08AL1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8252.0,5857.0,70.32990275,-150.00855558,70.33059085,-149.97697422,TrueVertic,5857.0,1785.2136,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.037447662912197,True,public_context_candidate
2179,1831860,50029210610000,KUPARUK RIV UNIT 2V-08,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,3412.0,2914.0,70.31995904,-149.92945867,70.316016,-149.92603,TrueVertic,2914.0,888.1872000000001,2,50010201; 50010202,True,WK14,West Sak River #14,464,3.0375316986212724,True,public_context_candidate
4526,1930520,50029223590000,KUPARUK RIV UNIT 1H-14,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10520.0,6723.0,70.35670087,-149.59765093,70.372992,-149.582972,TrueVertic,6723.0,2049.1704,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.03808505887686,True,public_context_candidate
7262,1951220,50103202300000,KUPARUK RIV U TABS 2T-201,KUPARUK RIVER,TABASCO OIL,"Water injection, single completion",4175.0,3832.0,70.32986999,-150.0085555,70.3289771,-150.0199012,TrueVertic,3832.0,1167.9936,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.040943744890819,True,public_context_candidate
5419,1981010,50029228870000,KUPARUK RIV UNIT 1HUGNU01,KUPARUK RIVER,UGNU UNDEF OIL,"Oil well, single completion",5511.0,3199.0,70.35678278,-149.59765144,70.355348,-149.607188,TrueVertic,3199.0,975.0552,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.043771407531747,True,public_context_candidate
6960,1861100,50103200710000,KUPARUK RIV UNIT 2T-09,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,6370.0,6140.0,70.32983449,-150.00855543,70.332599,-150.001555,TrueVertic,6140.0,1871.4720000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.0447326163417276,True,public_context_candidate
6961,2141330,50103200716000,KUPARUK RIV UNIT 2T-09L1,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,8785.0,5866.0,70.32983449,-150.00855544,70.32720225,-150.00065502,TrueVertic,5866.0,1787.9568000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.044732701590309,True,public_context_candidate
6962,2141340,50103200716100,KUPARUK RIV UNIT 2T-09L1-01,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,9150.0,5757.0,70.32983449,-150.00855544,70.34079095,-150.00162412,TrueVertic,5757.0,1754.7336,2,50010201; 50010202,True,WK11,West Sak River #11,470,3.044732701590309,True,public_context_candidate
1620,2141860,50029207706000,KUPARUK RIV UNIT 1H-04L1,KUPARUK RIVER,KUPARUK RIVER OIL,"Water injection, single completion",10264.0,6605.0,70.35557589,-149.60037231,70.3479859,-149.62340907,TrueVertic,6605.0,2013.2040000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.045283901184878,True,public_context_candidate
1621,2141870,50029207706100,KUPARUK RIV UNIT 1H-04L1-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Water injection, single completion",9600.0,6637.0,70.35557589,-149.60037231,70.3602642,-149.62548735,TrueVertic,6637.0,2022.9576000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.045283901184878,True,public_context_candidate
1619,1821030,50029207700000,KUPARUK RIV UNIT 1H-04,KUPARUK RIVER,KUPARUK RIVER OIL,"Water injection, single completion",8086.0,7082.0,70.35557588,-149.60037234,70.355206,-149.625017,TrueVertic,7082.0,2158.5936,2,50010201; 50010202,True,WSS1,West Sak State #1,551,3.0452841825857444,True,public_context_candidate
1322,1811030,50029206260000,PRUDHOE BAY UNIT 13-05,PRUDHOE BAY,PRUDHOE OIL,Suspended well,11055.0,9530.0,70.21862732,-148.48912208,70.216327,-148.453949,TrueVertic,9530.0,2904.744,1,50010201,True,PBC,BP 19-10-15,584,3.0455874527451394,True,public_context_candidate
3491,1880150,50029217850000,PRUDHOE BAY UNIT C-34,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9674.0,9182.0,70.29609221,-148.66787535,70.298522,-148.652759,TrueVertic,9182.0,2798.6736,1,50010201,True,PBG,BP 31-11-14,649,3.047527862131848,True,public_context_candidate
3492,2060370,50029217850100,PRUDHOE BAY UNIT C-34A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11043.0,9031.0,70.29609222,-148.66787533,70.29535224,-148.65899224,TrueVertic,9031.0,2752.6488,1,50010201,True,PBG,BP 31-11-14,649,3.047529007454329,True,public_context_candidate
3493,2170850,50029217850200,PRUDHOE BAY UNIT C-34B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,16131.0,8652.0,70.29609222,-148.66787533,70.27935483,-148.72374578,TrueVertic,8652.0,2637.1296,1,50010201,True,PBG,BP 31-11-14,649,3.047529007454329,True,public_context_candidate
3494,2250680,50029217850300,PRUDHOE BAY UNIT C-34C,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",14552.0,9098.0,70.29609222,-148.66787533,70.28132902,-148.71787916,TrueVertic,9098.0,2773.0704,1,50010201,True,PBG,BP 31-11-14,649,3.047529007454329,True,public_context_candidate
2142,1831610,50029210370000,KUPARUK RIV UNIT 2V-02,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,8429.0,6183.0,70.32028671,-149.93172461,70.310218,-149.961264,TrueVertic,6183.0,1884.5784,2,50010201; 50010202,True,WK14,West Sak River #14,464,3.049064471804472,True,public_context_candidate
1284,1810770,50029206050000,PRUDHOE BAY UNIT A-14,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10204.0,9597.0,70.26388163,-148.75173597,70.261822,-148.773223,TrueVertic,9597.0,2925.1656000000003,1,50010201,True,PBG,BP 31-11-14,649,3.0497154374436795,True,public_context_candidate
8933,1001890,50279100270000,SIMPSON CORE TEST 29,*EXPLORATORY,Unknown,Plugged & Abandoned,700.0,700.0,70.92972222,-154.69194444,,,TrueVertic,700.0,213.36,1,50010203,True,ESN,East Simpson #1,370,3.051881818065729,False,shallower_than_nearest_permafrost_control
2727,1990580,50029213950100,PRUDHOE BAY UNIT A-32A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",12076.0,8947.0,70.26371606,-148.75172754,70.255096,-148.724894,TrueVertic,8947.0,2727.0456,1,50010201,True,PBG,BP 31-11-14,649,3.052359068605747,True,public_context_candidate
2726,1851600,50029213950000,PRUDHOE BAY UNIT A-32,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10710.0,9224.0,70.26372872,-148.75174374,70.259328,-148.719508,TrueVertic,9224.0,2811.4752000000003,1,50010201,True,PBG,BP 31-11-14,649,3.0527422865947966,True,public_context_candidate
